Niveau De Gris Recall Precision F1
165 0.134618 0.946814 0.800509
166 0.135022 0.948319 0.800847
167 0.13607 0.949323 0.800254
168 0.136635 0.950326 0.800169
169 0.137683 0.952082 0.799958
170 0.13849 0.954842 0.800505
171 0.139135 0.955845 0.800336
172 0.139861 0.956849 0.800084
173 0.141071 0.957852 0.79933
174 0.141878 0.959107 0.799122
175 0.142765 0.96011 0.798706
176 0.143572 0.960863 0.798249
177 0.145023 0.961867 0.797255
178 0.146798 0.962117 0.795561
179 0.14825 0.963121 0.794577
180 0.149944 0.963874 0.793228
181 0.152525 0.964626 0.79099
182 0.155267 0.966633 0.789226
183 0.159542 0.967135 0.785212
184 0.16543 0.968891 0.780281
185 0.174625 0.970146 0.77201
186 0.18382 0.9714 0.763934
187 0.196161 0.972905 0.753302
188 0.208098 0.973909 0.743109
189 0.227295 0.97441 0.726796
190 0.241007 0.975665 0.716008
191 0.254073 0.97717 0.706192
192 0.269479 0.978926 0.694986
193 0.29045 0.979428 0.679488
194 0.319487 0.980682 0.659413
195 0.349895 0.981184 0.639313
196 0.38482 0.982439 0.618007
197 0.416519 0.983442 0.599847
198 0.448217 0.984446 0.582758
199 0.471286 0.9857 0.571159
200 0.488224 0.985951 0.562674
201 0.504759 0.987456 0.555148
202 0.517583 0.988961 0.549599
203 0.525085 0.988961 0.546059
204 0.533312 0.988961 0.542228
205 0.540732 0.989714 0.539119
206 0.549363 0.990216 0.535404
207 0.557751 0.991219 0.53205
208 0.567834 0.991972 0.527904
209 0.580336 0.992975 0.522888
210 0.592031 0.993477 0.518121
211 0.604291 0.993979 0.513212
212 0.615906 0.99423 0.508566
213 0.625827 0.994732 0.504774
214 0.637442 0.995233 0.500378
215 0.648895 0.995986 0.496219
216 0.659461 0.996237 0.492283
217 0.67035 0.996989 0.488476
218 0.684143 0.998244 0.483857
219 0.696645 0.998244 0.47934
220 0.71084 0.998746 0.474493
221 0.727133 0.998746 0.468849
222 0.744959 0.999749 0.463184
223 0.766979 1 0.456038
224 0.788595 1 0.449152
225 0.812954 1 0.441638
226 0.836183 1 0.434702
227 0.861107 1 0.427499
228 0.88845 1 0.419866
229 0.916277 1 0.412373
230 0.940636 1 0.40603
231 0.962171 1 0.400583
232 0.979271 1 0.396361
233 0.989837 1 0.393796
234 0.995402 1 0.392458
